31.9241 81.6627 1.55805
65.4574 47.5355 6.03422
48.2962 72.8613 3.14709
91.3287 16.2821 4.63664
25.297 45.5709 3.72191
50.9079 32.4498 0.957694
65.8984 15.3853 2.31029
60.3786 60.6061 4.28158
84.362 81.441 3.04849
38.6405 98.1031 2.97978
44.2139 97.435 4.15707
79.4803 0.072825 0.666898
42.5126 44.415 2.93666
5.27647 85.6089 5.49795
80.4044 26.841 3.17379
6.54023 68.1054 2.0129
63.3283 24.6877 1.54613
39.3672 43.6051 5.04466
33.4795 16.0173 0.959529
59.8087 7.39159 0.887283
77.2406 3.92702 2.07343
61.3443 60.1954 0.145067
17.9802 89.2704 5.3557
96.1712 92.8941 1.71044
82.2302 45.2543 4.28909
76.6501 13.8632 0.218198
88.5291 58.0542 0.607831
63.707 14.8688 3.76746
89.9018 36.5077 0.40959
4.63374 8.57798 2.0385
20.0938 31.1723 5.13638
6.58274 40.8615 0.165136
44.0203 76.5786 1.73174
4.36047 12.6443 1.8119
5.52881 27.4558 3.98785
59.2066 77.5393 3.19965
60.0608 72.9641 4.85978
79.4191 50.7208 1.07916
91.977 41.0174 3.93628
38.5817 72.1468 1.1468
37.8941 40.2451 5.50383
22.5781 30.4572 2.06945
61.4042 21.2422 4.4286
8.63349 98.0036 3.22758
3.26861 59.3966 3.21448
65.6418 72.2073 4.65403
82.0494 80.9559 5.11576
21.0621 16.1104 1.6482
62.4159 97.1484 0.467221
48.8529 79.8088 4.99704
7.06195 68.529 3.50625
93.9596 29.7195 0.295058
9.00277 76.674 1.82139
3.27619 80.4307 6.06566
58.9907 59.2142 3.06195
50.4903 42.1127 4.55055
12.5805 61.216 0.272748
64.8664 8.63368 5.46032
20.1771 24.0079 3.37055
70.6928 29.3373 3.70934
96.0891 12.3928 1.39445
59.771 16.4059 0.56634
33.3898 77.3208 1.2395
7.25479 86.7563 0.262482
73.1689 93.5281 1.00669
30.1025 64.6033 2.50351
21.3663 85.3789 3.59151
22.585 7.8169 5.12285
58.7811 33.1758 5.90849
12.3985 91.3906 5.14845
96.3796 36.9474 3.52695
57.7848 88.6736 2.26148
72.1018 66.6981 1.66916
12.1519 94.4127 5.63803
17.4674 17.7699 1.51704
52.5523 69.2561 0.634675
47.162 96.548 5.53264
75.7425 20.8527 1.26868
5.1028 78.0257 5.49583
82.116 68.0102 2.1875
64.8137 72.2493 4.14806
97.3402 78.6546 2.64307
32.2982 87.7825 1.4527
12.8454 50.4882 6.09476
34.5973 82.4632 4.96162
41.891 39.1263 0.800767
97.805 51.9796 0.14758
64.4092 27.8298 1.29708
64.0871 89.3683 0.521758
23.9988 79.7115 4.51063
47.7102 44.582 0.928547
30.1478 71.0204 0.856281
91.2686 28.5237 4.59931
12.7843 75.2356 5.381
5.50599 92.7508 4.23788
50.9967 79.1561 2.50607
84.5291 86.1937 2.23543
34.4176 40.6945 4.45695
35.1413 4.04366 2.9401
71.6995 0.297945 5.45163
57.853 98.1823 4.93152
27.2463 95.2186 2.3157
34.3739 29.6722 5.67905
56.612 97.41 2.80363
77.6779 23.9204 6.25104
97.5898 84.8303 6.20634
42.2776 11.092 3.98518
96.7019 81.3024 2.05676
56.6707 56.1786 3.83026
10.6 42.5052 0.431213
28.0365 82.9042 5.26192
30.6826 55.546 4.0916
32.507 69.7855 0.179936
98.2647 31.4734 3.24209
47.798 83.1069 5.60106
11.7529 26.9172 1.7175
46.3886 45.8513 2.98512
63.5792 6.59373 1.78533
66.415 89.2294 0.961385
42.2266 55.236 3.74401
58.4163 12.6973 0.178873
44.4683 17.7919 2.72241
23.6794 67.1279 2.84605
87.8067 63.6062 4.88426
20.6355 94.3179 1.45947
45.4878 72.3377 4.2558
48.6996 58.0222 4.47394
85.9256 50.0844 2.47462
99.0405 47.9838 1.95784
27.4054 84.7472 4.31582
36.0971 94.9011 4.17728
56.6634 43.0778 4.52323
15.5214 93.9072 0.741318
83.3302 21.7774 3.93317
79.0875 31.6195 4.30225
7.16979 81.2936 4.64894
15.5779 10.7915 4.99377
79.2864 72.4322 0.670694
45.4812 46.2814 5.16201
17.9954 98.1279 6.1698
64.5164 67.2551 0.733525
64.3321 10.9479 5.21188
36.1122 41.3194 4.0842
59.9414 14.4334 0.501111
0.00546246 12.9453 0.436636
41.9467 54.8119 6.14648
12.5914 29.6011 4.41913
86.1667 69.2305 1.46547
49.7579 48.0452 4.16287
42.266 63.9732 1.204
47.3991 68.9976 0.334152
40.6386 38.4932 4.46834
83.42 83.0923 4.31436
94.7876 25.5765 5.09285
48.0337 8.72778 3.64445
72.6147 82.0191 3.0011
54.397 69.3272 0.18262
66.4437 53.061 5.58485
32.3071 30.1121 5.38993
11.1538 22.654 3.7376
16.5706 76.3036 4.13917
84.4671 65.0545 2.78292
77.9205 83.1087 5.35531
50.8285 10.9627 3.00039
74.3613 0.373968 5.29754
90.9943 74.9654 0.0263869
76.9301 99.8471 0.327309
88.4153 0.654836 4.35614
93.1552 93.2272 4.83582
96.1297 7.09711 0.904079
59.3738 34.5544 2.55577
69.0583 22.7766 5.1168
63.2653 88.2305 0.819165
85.9666 39.8709 1.49414
8.71061 18.9377 1.08249
97.6221 10.2215 1.28848
34.6635 3.05057 3.22842
61.1865 46.5942 5.93836
22.0687 80.004 1.06098
62.0746 26.931 1.19785
85.6742 58.2742 2.76459
69.1371 70.8253 4.00207
44.1109 30.4019 3.67454
31.5016 9.73978 0.0162873
80.6479 22.3763 4.08991
37.4979 40.7866 0.189982
27.1446 46.361 3.44259
33.7126 91.404 0.0425381
95.1298 26.0104 4.6535
44.7382 93.6726 4.29588
64.7027 71.1537 4.49841
97.1597 27.8346 4.37031
81.8034 32.1392 5.71795
85.9317 79.7395 3.7462
85.8816 93.5947 1.78535
92.1785 7.97717 5.65145
15.3965 0.120276 2.5068
34.1777 22.9945 4.00825
74.8932 95.6419 4.83691
83.2165 93.3152 4.26841
92.1534 11.2903 0.852904
5.74984 9.55171 1.58869
92.5588 17.6307 0.585356
71.7564 81.2478 5.9788
5.75388 57.106 3.46065
87.707 6.07118 0.305896
60.348 47.5349 4.58675
74.8754 47.4704 3.16349
93.1496 58.0833 2.34083
67.8653 33.7523 1.79206
28.2568 77.6786 2.50729
41.0239 77.1302 4.36438
91.3978 48.1622 2.0285
39.2519 68.6198 4.23669
89.3385 16.8215 3.44521
54.2893 13.0483 2.22903
62.0459 44.0792 2.75681
55.5502 75.3639 4.30233
84.9634 55.5889 4.23689
5.9068 10.6073 5.06418
35.9529 87.777 5.43065
68.5585 35.1467 2.52097
77.0237 39.9209 5.84562
6.33857 77.194 2.57962
41.4533 5.86719 3.12777
79.3399 42.6554 6.1898
49.6972 53.3867 1.29568
53.4953 74.3223 1.55922
35.7308 64.0182 6.26837
44.715 41.2558 2.83955
51.3398 89.6489 2.03782
8.75141 92.1506 4.89625
18.811 39.9788 0.333134
18.0506 98.949 0.946372
98.4989 79.8176 1.97307
45.6006 25.1658 3.2229
41.9815 33.0737 0.450713
69.4559 5.12718 0.553222
35.0534 10.0007 4.68854
13.417 89.1599 3.8464
3.07651 30.374 0.115109
69.7904 12.281 1.17211
51.4562 20.1632 1.87312
65.5665 7.07801 3.5578
10.5955 42.6122 0.508976
39.4818 0.296008 1.18448
89.7939 25.5795 0.0748415
39.5419 17.7682 5.66475
32.6652 32.0297 1.51962
2.26228 55.5879 5.63783
31.2049 37.7357 5.85834
23.1635 67.6508 1.13326
61.5473 74.6177 5.99532
14.2958 55.5834 0.3004
68.0598 63.9795 3.0654
19.5928 30.7189 2.97691
45.183 59.6212 4.84782
11.2095 9.6647 1.30127
96.0497 3.16386 2.91175
37.9978 90.4098 2.974
54.6314 36.5002 5.59795
31.2809 17.7531 1.9797
15.6403 47.3659 5.65154
79.3467 41.5113 1.36183
23.8603 15.1574 2.09476
97.4831 29.5082 0.746137
93.7579 46.3716 1.52439
68.5732 7.73448 0.915001
14.1124 67.5623 4.60606
22.472 70.0045 0.395241
79.3244 61.7792 4.71243
45.2973 75.779 0.904177
99.9803 60.2074 2.30681
6.90961 49.5757 2.52585
79.7789 27.35 0.399691
95.1768 18.742 2.82973
11.3919 63.3909 1.35488
85.5333 66.1053 4.40539
27.8413 93.1195 0.428335
38.7661 29.4523 1.96206
1.40378 83.4914 1.42193
65.5324 40.7775 1.75952
8.22722 85.6018 4.52579
15.2435 24.3649 2.78344
7.06484 89.5354 1.54375
47.1338 80.6144 4.07759
98.0081 45.6631 0.238155
74.154 27.275 2.66224
57.2598 62.2437 1.84256
37.7614 99.0421 6.17562
76.8423 93.095 3.58465
70.4765 30.6528 5.53599
1.35636 33.329 2.90182
21.7301 21.6159 3.52301
86.7921 39.0918 0.358498
96.786 34.8739 4.20842
34.6126 59.32 2.34718
92.0332 26.1782 2.6967
98.8795 98.0212 3.89656
47.8682 49.9348 0.604112
53.4719 55.0846 2.53098
28.6621 87.2431 4.65362
34.5715 96.6249 2.69686
20.1869 72.9477 3.228
7.98991 76.3253 1.2835
8.84584 27.0047 0.32592
27.8132 24.4343 2.14922
70.51 17.6775 0.212642
22.9241 59.3102 3.03702
13.2717 34.7038 2.62035
34.7673 78.2049 5.7254
29.9417 92.453 5.97747
67.7095 40.4983 2.46231
31.2651 48.1402 1.73621
33.5984 76.7242 6.07176
5.24327 90.3933 4.14026
54.5313 40.706 3.99623
33.4408 16.8358 5.21267
95.851 69.795 5.30309
66.6068 32.2031 1.20778
51.1498 37.1484 6.14255
69.3698 46.1105 6.11794
50.3458 72.8217 5.47389
74.391 48.6029 4.18101
80.9287 43.2423 5.39811
25.3572 21.1922 5.96351
25.2822 35.31 0.642478
87.5561 8.24211 4.30956
17.3464 5.55444 4.98638
65.8531 52.9106 1.67842
76.9001 22.5365 4.20147
21.4172 61.3207 3.41056
92.9018 2.71525 4.12484
57.6218 94.0629 4.34265
47.1355 38.8692 3.51729
99.9149 20.2021 1.9825
59.1115 2.05644 6.26739
2.74732 98.7582 5.79089
10.6555 6.48764 0.438147
60.3991 76.4042 4.05216
22.6098 3.62915 2.79772
59.3242 1.28227 0.842666
59.0442 58.4461 5.26936
8.64412 23.8216 3.10269
4.41397 99.7344 0.114076
79.8628 63.8184 6.25745
15.1904 54.7268 2.40948
45.2543 80.7783 2.72726
41.0858 45.431 1.31135
96.9242 67.2583 5.03977
84.848 99.6376 1.99075
24.2109 12.7395 2.13371
5.41143 21.2176 4.39307
20.1607 23.6229 3.44506
89.6258 98.0285 5.27195
47.5298 42.8639 5.49356
49.5839 1.28301 1.62616
44.9297 58.0796 0.182453
20.0122 40.9724 5.05421
56.9197 79.7428 1.20513
36.396 88.6222 0.377567
38.0459 39.1517 5.5095
13.8131 74.8458 4.3267
89.7421 6.45051 4.25883
29.2321 21.9537 2.74544
94.6085 85.893 0.853208
59.7123 46.0525 3.40914
66.9234 82.2183 4.77702
22.7135 20.9543 1.3083
15.9408 55.3819 0.252132
47.5505 59.3482 2.2778
70.2994 42.711 5.73897
44.4476 0.913493 4.3355
48.6289 92.1297 1.49656
66.9988 19.3908 1.9201
94.0165 96.6683 0.352306
14.9555 11.7196 2.30278
21.9726 23.6627 0.919869
65.543 1.69218 4.75786
18.3031 27.0786 1.33524
57.7461 10.5946 5.58019
80.6835 16.0694 1.05045
71.3732 56.9185 2.69332
54.0798 16.0666 2.67505
82.464 13.7629 5.72027
44.7214 96.9486 6.26273
41.6251 65.315 5.87927
82.5622 81.9655 5.55863
71.3524 13.7879 3.00296
93.6459 79.9443 1.48427
50.1968 58.8862 5.75345
66.5283 45.6823 5.37478
45.6807 75.6011 1.03329
67.9124 1.72162 2.9731
24.4292 96.681 1.81133
5.84368 70.3032 1.82452
99.4991 60.0538 2.94307
4.43789 35.0639 4.47118
5.16411 80.1275 2.95
59.4746 83.7233 4.93534
14.8836 60.8983 5.95127
0.707974 72.9031 2.11549
20.481 37.0961 3.54908
7.96313 9.35517 2.89169
39.2829 66.6979 5.65035
77.8988 15.5053 3.78513
36.8092 60.6917 5.58953
91.4006 49.5745 4.3455
93.7151 29.9903 4.63167
59.4389 92.5637 1.08946
93.4188 35.9138 2.59374
24.5899 68.8762 5.20609
56.8033 98.0287 4.22384
88.8382 77.9187 2.98362
26.3298 96.4977 0.326548
36.8793 37.5785 3.90942
50.7943 28.5697 4.59968
91.7109 17.2476 3.91513
19.7006 23.4367 5.02652
65.3443 37.2846 0.639892
67.3823 98.2657 1.03553
73.2009 54.8119 6.08377
82.2891 95.0306 4.3987
81.9257 69.0441 2.82153
37.8835 42.9601 2.90621
36.8133 2.38803 6.1188
88.065 41.295 0.75232
49.9965 76.8119 3.13827
18.3633 77.4434 3.81349
65.81 30.9492 4.43286
85.9351 16.2911 5.50436
78.5993 38.3257 4.30535
90.4116 85.5707 3.56853
49.8923 69.8571 1.87403
43.5603 1.1394 5.30815
61.6191 11.5621 4.77661
29.7616 87.0549 2.27883
48.663 8.30275 2.31663
24.7939 27.9509 2.98763
63.9935 41.8264 4.22591
41.575 88.3193 1.40675
11.0248 61.4437 0.192433
63.7163 12.5519 5.32402
75.2246 61.7027 0.444736
48.8925 29.0335 3.94612
45.9563 23.6227 0.821386
44.0471 28.0653 5.60224
4.581 50.0804 3.6422
31.6781 77.9795 2.34169
99.789 42.8998 2.45925
25.5601 81.8747 0.621908
94.4847 76.7816 2.26917
17.1382 27.3026 5.17071
30.4414 87.4704 1.6391
45.5695 76.2973 5.88952
53.4725 63.3055 3.08719
19.0589 58.1157 4.50249
88.1894 37.9012 3.03875
83.8943 59.5048 0.347701
42.1391 76.7933 5.05421
4.55622 66.8833 1.49202
97.3415 29.0975 2.57997
20.3217 67.8183 0.271792
39.5428 95.685 3.55804
96.5005 80.5663 0.86925
17.6957 72.9576 5.97714
65.6525 36.8593 3.54244
45.9168 63.5902 0.273558
34.5776 34.489 0.224516
5.83476 40.4405 3.02635
92.8597 8.49407 1.53456
83.9745 49.0517 0.024519
99.8758 86.5858 0.567465
58.3159 29.5367 2.97231
8.18776 77.2097 5.05182
34.5929 22.6654 0.81798
35.0701 32.3667 3.37835
44.5942 18.5432 6.17564
86.6744 93.1889 1.97579
69.3491 6.36165 1.84671
75.6367 36.6532 5.42528
0.295927 39.4413 2.26455
18.2324 0.598068 0.853161
60.9745 19.9647 1.38022
16.8352 59.7084 1.67177
1.1119 83.3215 2.78625
0.159852 4.81339 5.00005
31.4839 38.0112 3.71927
8.34669 24.1017 2.63197
62.5744 95.9544 3.40682
15.5971 12.697 3.38896
36.1101 55.9391 3.57059
5.0568 57.4543 5.17961
79.2537 33.1982 2.44108
14.0529 16.2764 4.74139
94.064 42.2705 4.00824
17.0261 31.6658 4.51695
44.6535 30.9724 1.22814
33.3439 59.9492 2.8196
87.1524 11.7958 1.13326
86.1911 58.1454 2.92792
71.1847 93.7619 1.43075
15.0063 77.6751 0.288639
11.4892 9.85946 1.90265
52.2441 45.2478 6.17199
78.1058 67.5594 1.64237
26.3692 5.33125 3.52405
46.6478 3.42468 1.34457
14.8855 21.7547 2.13469
66.3313 2.39057 4.47416
15.9099 51.3111 5.21377
18.4912 5.59123 2.00125
23.1154 89.2718 5.45784
19.8217 40.7061 4.52624
4.73354 37.5146 5.19006
82.4853 35.7039 2.40789
20.1908 84.0229 0.456562
19.3328 6.48724 5.49386
35.3179 17.0334 5.65572
76.8133 85.1898 2.45358
86.4593 55.1512 3.23357
63.7637 73.8993 0.444719
76.9369 64.2511 6.08867
52.7043 13.666 6.2462
17.6261 9.11421 1.32318
94.9128 62.3887 0.50612
2.53654 57.4446 3.66024
16.4742 92.5803 2.23108
54.5073 29.397 1.35223
51.2105 40.9278 1.93278
95.8653 48.0853 5.13848
51.3391 92.2301 3.97699
7.24735 79.9727 3.22262
25.1847 5.62098 0.0971051
58.1895 2.82957 2.84547
94.4769 79.1576 1.0119
1.07478 50.6816 3.00941
9.23503 40.4192 1.55589
62.7858 8.29574 3.36681
69.871 63.1137 2.97904
26.8745 68.6216 1.61838
29.3945 34.5721 0.0351195
0.844212 7.18849 4.19626
9.15094 86.038 2.01609
35.4111 15.2079 2.5482
13.9148 17.3097 5.37806
8.02722 57.6816 2.0879
76.1656 35.2832 2.69603
61.5554 39.7648 5.33432
92.1927 33.9875 1.43456
59.1085 14.6205 0.821175
59.9664 47.4178 2.94216
89.7745 54.2612 2.26108
38.0954 84.7632 2.58676
65.7303 21.5074 4.16921
87.0341 99.5193 6.27147
74.1761 38.0941 4.22115
96.2282 41.1685 3.83651
39.2249 14.4097 1.84599
55.8989 0.463061 4.12938
19.6984 91.8009 3.58675
40.9239 54.1441 0.785033
11.2853 12.0725 3.36019
74.1021 58.4422 0.245252
83.4602 12.0006 4.27019
84.7808 69.5448 5.15866
73.9237 92.8898 0.648757
17.3792 26.2103 4.79593
53.6497 24.6894 2.17798
31.241 35.171 5.09877
48.2688 56.3423 3.67714
21.7316 73.303 1.56984
12.0984 12.3011 5.32183
72.975 83.681 3.32239
87.2902 49.3397 4.94523
43.2718 96.7759 0.687957
26.4881 51.8838 5.84025
65.1497 38.095 0.27473
15 59.9986 5.00988
78.553 19.5535 2.18352
2.33102 47.1728 1.26329
58.1301 12.8958 2.49593
38.5453 5.23835 3.94273
44.8657 56.4895 5.17209
85.3978 54.2668 3.1401
57.8907 37.1588 3.86827
53.8999 97.0496 3.22376
47.8215 81.7759 5.43228
6.49312 4.05037 0.273716
48.1572 6.06108 5.94944
9.02501 53.5178 2.21751
72.1393 25.5672 5.91831
48.4854 10.9288 0.590537
11.893 52.1713 1.37476
44.9703 55.199 4.58976
65.965 55.6248 0.748535
1.30104 4.99346 0.991478
81.6437 17.9464 3.31494
94.1321 12.4411 5.40883
96.3653 60.6386 0.482582
84.5708 77.2076 0.796865
66.6001 85.4183 5.75723
6.04862 71.4193 2.76025
61.2191 13.0274 6.04889
11.8107 67.9519 3.69557
80.5384 6.28466 1.70501
34.5928 48.9294 3.81324
74.3221 31.9909 3.08336
64.1843 83.5497 4.59834
26.1856 52.2373 4.19206
72.4006 91.0265 5.75194
29.7132 54.684 3.46477
77.8249 8.84591 5.02575
97.6464 80.8328 2.4066
32.2752 41.6889 1.32115
43.1958 73.6878 1.26315
89.5382 83.4227 4.29832
40.6386 35.7515 5.55568
10.07 43.9559 3.86771
42.6119 25.3117 2.1511
13.1113 3.21256 0.0798813
11.115 28.8308 0.86334
71.6437 32.7499 0.222123
89.0002 12.205 2.56195
95.2757 48.0319 3.08741
50.7023 7.48924 2.33665
2.55022 50.351 2.9746
79.7066 53.1463 1.22169
9.86969 1.92237 4.06385
13.9942 33.1792 3.53321
4.59146 14.4285 0.969485
1.1753 39.4748 5.23218
82.967 67.0453 3.99262
8.15546 0.0463813 4.88085
40.4022 45.5345 4.63917
96.5186 90.6232 0.249709
98.5533 77.6724 0.237798
22.9793 93.1571 2.99927
15.3169 15.9738 4.80142
3.38258 0.398301 2.8753
9.35005 9.50516 4.48447
1.07274 97.3568 1.70154
64.4134 96.8555 3.04857
1.15293 44.8929 5.56918
15.4867 51.6706 5.16822
40.5433 16.5376 0.407316
18.0319 99.3981 0.143476
32.1614 87.1298 1.52321
34.3221 92.1041 0.540874
30.6677 9.71313 4.84726
48.2112 56.1607 4.43168
14.9619 14.7635 2.05274
56.4922 45.1075 3.85198
92.5652 93.148 0.119598
8.88364 39.0896 4.67913
99.9616 45.0544 5.4815
64.5959 79.3133 5.78301
72.4288 86.2069 6.02255
56.5651 27.0546 0.694904
30.3321 75.1102 1.6228
70.2523 3.9052 4.00024
64.1177 56.0339 5.07122
73.6356 94.5455 4.84933
13.172 89.1799 3.4268
11.044 97.2745 5.73925
20.2001 95.4309 0.977568
22.4404 41.5905 1.09433
79.1781 85.4278 1.7394
3.59905 36.7794 3.95869
30.4649 81.6381 4.14968
40.739 45.8008 1.05774
45.8053 68.0775 1.04262
91.6522 23.0669 5.59901
78.0293 41.714 2.82647
89.0077 27.5348 1.73223
75.5543 19.1027 3.76015
86.5439 85.688 3.1485
64.4102 68.7427 2.19475
87.8225 86.8742 2.50781
89.2813 37.709 5.40971
14.222 94.3973 5.53678
75.4233 37.0896 2.65474
31.0782 97.0208 5.14734
35.2123 37.0283 3.81406
3.55234 61.6009 5.4275
28.8829 72.8683 2.55813
1.56926 99.1402 1.26283
68.4591 62.9017 2.62072
59.7794 50.0264 2.83979
56.7184 22.6722 5.5788
0.550439 87.0162 5.42767
13.759 4.44272 0.9661
27.1237 75.7924 2.75706
17.5868 67.9282 0.760631
99.5016 67.2896 2.54869
9.09761 28.548 1.03971
59.3156 62.5866 0.776393
24.227 29.9561 3.2588
27.7447 3.06767 4.15496
86.4417 47.385 0.48254
24.4034 38.8006 5.6138
38.5956 68.0629 2.21513
46.217 3.56374 1.04104
63.3648 6.05957 3.37101
69.6297 78.0477 4.64374
74.9371 99.8672 4.88908
47.6683 69.8924 4.05268
24.2874 31.5032 0.878396
7.77638 19.863 0.578142
59.3492 41.9267 3.87099
62.1039 1.57394 0.528007
56.5377 81.7215 5.68542
59.1091 77.2128 0.0511691
34.0637 39.4476 3.97859
47.5915 82.3567 5.30089
15.5043 21.5427 3.73098
59.3374 67.8279 3.41731
77.299 58.4976 5.26163
25.9434 9.2026 2.74973
91.6511 73.316 4.65357
23.0153 48.9733 5.16176
13.3905 14.6484 4.31199
24.4353 17.2258 1.58532
80.0192 77.9445 5.30665
63.0465 43.7783 4.74462
59.6145 94.7299 0.247332
80.5746 79.9232 3.10272
